"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","home.color","home.alternateColor","home.venue.id","season","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","game_id","PBP"
230809005,"s:40~l:59~e:230809005~c:230809005","2003-08-10T00:00Z",0,"True","False","False","False","[]","2003-08-10T00:00Z",1,"STD",5,"5.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230809005,TRUE
230809001,"s:40~l:59~e:230809001~c:230809001","2003-08-09T20:00Z",0,"True","False","False","False","[]","2003-08-09T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","","",NA,2003,"playoff","Playoff Series","CT Wins series 2-0","True",3,"[{'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/1?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}]",NA,"","","",NA,"",230809001,TRUE
230809016,"s:40~l:59~e:230809016~c:230809016","2003-08-09T20:00Z",0,"True","False","False","False","[]","2003-08-09T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230809016,TRUE
230808011,"s:40~l:59~e:230808011~c:230808011","2003-08-09T02:00Z",0,"True","False","False","False","[]","2003-08-09T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230808011,TRUE
230808014,"s:40~l:59~e:230808014~c:230808014","2003-08-09T02:00Z",0,"True","False","False","False","[]","2003-08-09T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230808014,TRUE
230808003,"s:40~l:59~e:230808003~c:230808003","2003-08-08T23:30Z",0,"True","False","False","False","[]","2003-08-08T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230808003,TRUE
230807005,"s:40~l:59~e:230807005~c:230807005","2003-08-08T00:00Z",0,"True","False","False","False","[]","2003-08-08T00:00Z",1,"STD",15,"15.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230807005,TRUE
230807017,"s:40~l:59~e:230807017~c:230807017","2003-08-08T00:00Z",0,"True","False","False","False","[]","2003-08-08T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230807017,TRUE
230807001,"s:40~l:59~e:230807001~c:230807001","2003-08-07T23:00Z",0,"True","False","False","False","[]","2003-08-07T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230807001,TRUE
230806011,"s:40~l:59~e:230806011~c:230806011","2003-08-07T02:00Z",0,"True","False","False","False","[]","2003-08-07T02:00Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230806011,TRUE
230806014,"s:40~l:59~e:230806014~c:230806014","2003-08-07T02:00Z",0,"True","False","False","False","[]","2003-08-07T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230806014,FALSE
230806016,"s:40~l:59~e:230806016~c:230806016","2003-08-06T23:00Z",0,"True","False","False","False","[]","2003-08-06T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230806016,TRUE
230805004,"s:40~l:59~e:230805004~c:230805004","2003-08-06T00:30Z",0,"True","False","False","False","[]","2003-08-06T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","","",NA,2003,"playoff","Playoff Series","SAC Wins series 2-1","True",3,"[{'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/4?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/13?lang=en&region=us'}]",NA,"","","",NA,"",230805004,TRUE
230805018,"s:40~l:59~e:230805018~c:230805018","2003-08-06T00:00Z",0,"True","False","False","False","[]","2003-08-06T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","de6b36","002d62",2160,2003,"playoff","Playoff Series","TUL Wins series 2-0","True",3,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/3?lang=en&region=us'}]",NA,"","","",NA,"",230805018,TRUE
230805009,"s:40~l:59~e:230805009~c:230805009","2003-08-05T23:30Z",0,"True","False","False","False","[]","2003-08-05T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230805009,TRUE
230804008,"s:40~l:59~e:230804008~c:230804008","2003-08-05T00:00Z",0,"True","False","False","False","[]","2003-08-05T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","005084","47a757",2029,2003,"","","","",NA,"",NA,"","","",NA,"",230804008,TRUE
230803013,"s:40~l:59~e:230803013~c:230803013","2003-08-04T01:00Z",0,"True","False","False","False","[]","2003-08-04T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230803013,TRUE
230803018,"s:40~l:59~e:230803018~c:230803018","2003-08-03T23:00Z",0,"True","False","False","False","[]","2003-08-03T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230803018,TRUE
230803009,"s:40~l:59~e:230803009~c:230803009","2003-08-03T20:00Z",0,"True","False","False","False","[]","2003-08-03T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230803009,TRUE
230803016,"s:40~l:59~e:230803016~c:230803016","2003-08-03T18:00Z",0,"True","False","False","False","[]","2003-08-03T18:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230803016,TRUE
230802006,"s:40~l:59~e:230802006~c:230802006","2003-08-03T02:30Z",0,"True","False","False","False","[]","2003-08-03T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","532481","49ac9c",1841,2003,"","","","",NA,"",NA,"","","",NA,"",230802006,TRUE
230802004,"s:40~l:59~e:230802004~c:230802004","2003-08-03T00:30Z",0,"True","False","False","False","[]","2003-08-03T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230802004,TRUE
230802008,"s:40~l:59~e:230802008~c:230802008","2003-08-03T00:00Z",0,"True","False","False","False","[]","2003-08-03T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","005084","47a757",2029,2003,"","","","",NA,"",NA,"","","",NA,"",230802008,TRUE
230802003,"s:40~l:59~e:230802003~c:230802003","2003-08-02T23:30Z",0,"True","False","False","False","[]","2003-08-02T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230802003,TRUE
230801017,"s:40~l:59~e:230801017~c:230801017","2003-08-02T00:30Z",0,"True","False","False","False","[]","2003-08-02T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230801017,TRUE
230801009,"s:40~l:59~e:230801009~c:230801009","2003-08-01T23:30Z",0,"True","False","False","False","[]","2003-08-01T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230801009,TRUE
230801002,"s:40~l:59~e:230801002~c:230801002","2003-08-01T23:00Z",0,"True","False","False","False","[]","2003-08-01T23:00Z",1,"STD",5,"5.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230801002,TRUE
230801018,"s:40~l:59~e:230801018~c:230801018","2003-08-01T23:00Z",0,"True","False","False","False","[]","2003-08-01T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230801018,TRUE
230731013,"s:40~l:59~e:230731013~c:230731013","2003-08-01T02:00Z",0,"True","False","False","False","[]","2003-08-01T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","","",NA,2003,"playoff","Playoff Series","LOS Wins series 2-1","True",3,"[{'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/13?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/6?lang=en&region=us'}]",NA,"","","",NA,"",230731013,TRUE
230731014,"s:40~l:59~e:230731014~c:230731014","2003-08-01T02:00Z",0,"True","False","False","False","[]","2003-08-01T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230731014,TRUE
230730006,"s:40~l:59~e:230730006~c:230730006","2003-07-30T19:30Z",0,"True","False","False","False","[]","2003-07-30T19:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","532481","49ac9c",1841,2003,"","","","",NA,"",NA,"","","",NA,"",230730006,TRUE
230729011,"s:40~l:59~e:230729011~c:230729011","2003-07-30T02:00Z",0,"True","False","False","False","[]","2003-07-30T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230729011,TRUE
230729004,"s:40~l:59~e:230729004~c:230729004","2003-07-30T00:00Z",0,"True","False","False","False","[]","2003-07-30T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230729004,TRUE
230729002,"s:40~l:59~e:230729002~c:230729002","2003-07-29T23:00Z",0,"True","False","False","False","[]","2003-07-29T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","","",3417,2003,"playoff","Playoff Series","TUL Wins series 2-1","True",3,"[{'id': '2', 'uid': 's:40~l:59~t:2', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/2?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/3?lang=en&region=us'}]",NA,"","","",NA,"",230729002,TRUE
230729016,"s:40~l:59~e:230729016~c:230729016","2003-07-29T23:00Z",0,"True","False","False","False","[]","2003-07-29T23:00Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230729016,TRUE
230727017,"s:40~l:59~e:230727017~c:230727017","2003-07-27T23:00Z",0,"True","False","False","False","[]","2003-07-27T23:00Z",1,"STD",1,"1.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230727017,TRUE
230727003,"s:40~l:59~e:230727003~c:230727003","2003-07-27T20:00Z",0,"True","False","False","False","[]","2003-07-27T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230727003,TRUE
230726013,"s:40~l:59~e:230726013~c:230726013","2003-07-27T02:00Z",0,"True","False","False","False","[]","2003-07-27T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230726013,TRUE
230726005,"s:40~l:59~e:230726005~c:230726005","2003-07-27T00:00Z",0,"True","False","False","False","[]","2003-07-27T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230726005,TRUE
